#   x         y(x)            y(x)^2      classical p(x)    V
   9.762 -0.16009757E-17  0.25631230E-35  0.00000000E+00   47.643817
   9.769 -0.14865192E-17  0.22097395E-35  0.00000000E+00   47.718935
   9.777 -0.13798450E-17  0.19039723E-35  0.00000000E+00   47.794112
   9.785 -0.12804069E-17  0.16394417E-35  0.00000000E+00   47.869349
   9.792 -0.11876947E-17  0.14106186E-35  0.00000000E+00   47.944645
   9.800 -0.11012320E-17  0.12127119E-35  0.00000000E+00   48.020000
   9.808 -0.10205738E-17  0.10415708E-35  0.00000000E+00   48.095414
   9.815 -0.94530392E-18  0.89359951E-36  0.00000000E+00   48.170888
   9.823 -0.87503352E-18  0.76568367E-36  0.00000000E+00   48.246420
   9.831 -0.80939875E-18  0.65512634E-36  0.00000000E+00   48.322012
   9.838 -0.74805915E-18  0.55959249E-36  0.00000000E+00   48.397663
   9.846 -0.69069590E-18  0.47706083E-36  0.00000000E+00   48.473373
   9.854 -0.63701029E-18  0.40578211E-36  0.00000000E+00   48.549142
   9.862 -0.58672218E-18  0.34424291E-36  0.00000000E+00   48.624970
   9.869 -0.53956862E-18  0.29113429E-36  0.00000000E+00   48.700858
   9.877 -0.49530255E-18  0.24532461E-36  0.00000000E+00   48.776805
   9.885 -0.45369153E-18  0.20583600E-36  0.00000000E+00   48.852811
   9.892 -0.41451659E-18  0.17182401E-36  0.00000000E+00   48.928876
   9.900 -0.37757112E-18  0.14255995E-36  0.00000000E+00   49.005000
   9.908 -0.34265981E-18  0.11741574E-36  0.00000000E+00   49.081183
   9.915 -0.30959766E-18  0.95850711E-37  0.00000000E+00   49.157426
   9.923 -0.27820905E-18  0.77400274E-37  0.00000000E+00   49.233728
   9.931 -0.24832681E-18  0.61666206E-37  0.00000000E+00   49.310089
   9.938 -0.21979140E-18  0.48308260E-37  0.00000000E+00   49.386509
   9.946 -0.19245003E-18  0.37037015E-37  0.00000000E+00   49.462988
   9.954 -0.16615591E-18  0.27607787E-37  0.00000000E+00   49.539527
   9.962 -0.14076746E-18  0.19815478E-37  0.00000000E+00   49.616124
   9.969 -0.11614756E-18  0.13490256E-37  0.00000000E+00   49.692781
   9.977 -0.92162847E-19  0.84939904E-38  0.00000000E+00   49.769497
   9.985 -0.68682982E-19  0.47173521E-38  0.00000000E+00   49.846272
   9.992 -0.45579965E-19  0.20775332E-38  0.00000000E+00   49.923107
  10.000 -0.22727437E-19  0.51653639E-39  0.00000000E+00   50.000000


